transaction_id,timestamp,from_account,to_account,amount,transaction_type,is_fraud,is_flagged_fraud
TXN_00000329,2023-01-02 03:25:00,35761,92720,1203.51,CASH_OUT,0,0
TXN_00000330,2023-01-02 03:30:00,22337,68754,286.5,TRANSFER,0,0
TXN_00000331,2023-01-02 03:35:00,15116,37300,45.31,DEBIT,0,0
TXN_00000332,2023-01-02 03:40:00,87027,77149,74.91,CASH_IN,0,0
TXN_00000333,2023-01-02 03:45:00,11039,92198,1650.55,CASH_IN,0,0
TXN_00000334,2023-01-02 03:50:00,85764,77670,36.49,CASH_OUT,0,0
TXN_00000335,2023-01-02 03:55:00,73274,28003,298.92,DEBIT,0,0
TXN_00000336,2023-01-02 04:00:00,72389,80739,950.75,DEBIT,0,0
TXN_00000337,2023-01-02 04:05:00,58739,48028,2315.14,PAYMENT,0,0
TXN_00000338,2023-01-02 04:10:00,92736,14806,1196.77,TRANSFER,0,0
TXN_00000339,2023-01-02 04:15:00,23999,33078,41.46,CASH_OUT,0,0
TXN_00000340,2023-01-02 04:20:00,37728,15630,565.11,CASH_IN,0,0
TXN_00000341,2023-01-02 04:25:00,75507,30973,450.82,CASH_OUT,0,0
TXN_00000342,2023-01-02 04:30:00,69832,55292,79.5,CASH_IN,0,0
TXN_00000343,2023-01-02 04:35:00,73324,55916,3487.2,DEBIT,0,0
TXN_00000344,2023-01-02 04:40:00,82273,36784,17.81,PAYMENT,0,0
TXN_00000345,2023-01-02 04:45:00,10333,36043,225.52,TRANSFER,0,0
TXN_00000346,2023-01-02 04:50:00,91516,30954,1501.07,CASH_OUT,0,0
TXN_00000347,2023-01-02 04:55:00,56374,53987,2180.26,CASH_IN,0,0
TXN_00000348,2023-01-02 05:00:00,91039,17051,6.34,CASH_IN,0,0
TXN_00000349,2023-01-02 05:05:00,24517,35394,101.49,PAYMENT,0,0
TXN_00000350,2023-01-02 05:10:00,37670,12346,14.01,DEBIT,0,0
TXN_00000351,2023-01-02 05:15:00,66660,98030,1787.6,TRANSFER,0,0
TXN_00000352,2023-01-02 05:20:00,83267,10663,836.64,CASH_IN,0,0
TXN_00000353,2023-01-02 05:25:00,96869,50439,39.68,CASH_OUT,0,0
TXN_00000354,2023-01-02 05:30:00,42729,72369,129.82,TRANSFER,0,0
TXN_00000355,2023-01-02 05:35:00,44039,70444,4479.15,PAYMENT,0,0
TXN_00000356,2023-01-02 05:40:00,83391,59409,111.1,CASH_IN,0,0
TXN_00000357,2023-01-02 05:45:00,13514,16004,638.6,PAYMENT,0,0
TXN_00000358,2023-01-02 05:50:00,13018,95663,391.18,CASH_IN,0,0
TXN_00000359,2023-01-02 05:55:00,54154,44936,63.67,TRANSFER,0,0
TXN_00000360,2023-01-02 06:00:00,86377,23295,133.94,CASH_OUT,0,0
TXN_00000361,2023-01-02 06:05:00,22699,21527,45.91,TRANSFER,0,0
TXN_00000362,2023-01-02 06:10:00,67733,52639,3330.22,PAYMENT,0,0
TXN_00000363,2023-01-02 06:15:00,26024,39906,132.11,DEBIT,0,0
TXN_00000364,2023-01-02 06:20:00,96561,75238,180.61,PAYMENT,0,0
TXN_00000365,2023-01-02 06:25:00,32758,25858,28.31,CASH_IN,0,0
TXN_00000366,2023-01-02 06:30:00,83796,61798,26.18,CASH_IN,0,0
TXN_00000367,2023-01-02 06:35:00,21158,43406,21.18,CASH_OUT,0,0
TXN_00000368,2023-01-02 06:40:00,97461,34305,21.43,CASH_OUT,0,0
TXN_00000369,2023-01-02 06:45:00,51365,13215,231.39,CASH_OUT,0,0
TXN_00000370,2023-01-02 06:50:00,76297,96099,153.9,CASH_OUT,0,0
TXN_00000371,2023-01-02 06:55:00,68280,77209,206.02,TRANSFER,0,0
TXN_00000372,2023-01-02 07:00:00,69567,68596,424.53,TRANSFER,0,0
TXN_00000373,2023-01-02 07:05:00,93739,68402,476.19,TRANSFER,0,0
TXN_00000374,2023-01-02 07:10:00,93895,48189,129.28,TRANSFER,0,0
TXN_00000375,2023-01-02 07:15:00,32106,73617,183.21,CASH_IN,1,0
TXN_00000376,2023-01-02 07:20:00,71450,59039,373.26,DEBIT,0,0
TXN_00000377,2023-01-02 07:25:00,93252,99075,137.75,DEBIT,0,0
TXN_00000378,2023-01-02 07:30:00,28452,79033,64.95,CASH_OUT,0,0
TXN_00000379,2023-01-02 07:35:00,67408,52302,921.34,DEBIT,0,0
TXN_00000380,2023-01-02 07:40:00,41558,13454,792.26,CASH_IN,0,0
TXN_00000381,2023-01-02 07:45:00,97588,69091,225.97,TRANSFER,0,0
TXN_00000382,2023-01-02 07:50:00,28862,83294,709.91,CASH_IN,0,0
TXN_00000383,2023-01-02 07:55:00,70326,67843,510.8,DEBIT,0,0
TXN_00000384,2023-01-02 08:00:00,70008,43168,52.39,CASH_OUT,0,0
TXN_00000385,2023-01-02 08:05:00,74720,65411,2605.8,CASH_IN,0,0
TXN_00000386,2023-01-02 08:10:00,17365,98427,151.12,CASH_OUT,0,0
TXN_00000387,2023-01-02 08:15:00,10848,56863,370.61,DEBIT,0,0
TXN_00000388,2023-01-02 08:20:00,51573,31337,30.89,CASH_IN,0,0
TXN_00000389,2023-01-02 08:25:00,62013,98736,15.57,DEBIT,0,0
TXN_00000390,2023-01-02 08:30:00,40881,80084,92.78,TRANSFER,1,0
TXN_00000391,2023-01-02 08:35:00,63493,57903,146.75,CASH_OUT,0,0
TXN_00000392,2023-01-02 08:40:00,50796,97784,734.49,CASH_OUT,0,0
TXN_00000393,2023-01-02 08:45:00,43715,50587,13.92,CASH_OUT,0,0
TXN_00000394,2023-01-02 08:50:00,35328,42070,96.56,PAYMENT,0,0
TXN_00000395,2023-01-02 08:55:00,22385,30281,45.0,PAYMENT,0,0
TXN_00000396,2023-01-02 09:00:00,41525,37032,181.52,CASH_OUT,0,0
TXN_00000397,2023-01-02 09:05:00,49492,59031,125.39,TRANSFER,0,0
TXN_00000398,2023-01-02 09:10:00,70127,47248,106.26,CASH_IN,0,0
TXN_00000399,2023-01-02 09:15:00,71235,80768,148.3,CASH_OUT,0,0
TXN_00000400,2023-01-02 09:20:00,15158,79654,198.56,PAYMENT,0,0
TXN_00000401,2023-01-02 09:25:00,64894,36035,261.18,PAYMENT,0,0
TXN_00000402,2023-01-02 09:30:00,96232,24265,475.27,PAYMENT,0,0
TXN_00000403,2023-01-02 09:35:00,25711,55274,1908.55,TRANSFER,0,0
TXN_00000404,2023-01-02 09:40:00,42801,44163,687.97,DEBIT,0,0
TXN_00000405,2023-01-02 09:45:00,91333,47559,1081.35,CASH_IN,0,0
TXN_00000406,2023-01-02 09:50:00,86205,71557,132.65,CASH_OUT,1,0
TXN_00000407,2023-01-02 09:55:00,38529,55774,178.5,DEBIT,0,0
TXN_00000408,2023-01-02 10:00:00,56311,99485,1506.47,TRANSFER,0,0
TXN_00000409,2023-01-02 10:05:00,69492,11832,198.85,CASH_IN,0,0
TXN_00000410,2023-01-02 10:10:00,88684,76228,1576.49,CASH_OUT,0,0
TXN_00000411,2023-01-02 10:15:00,58016,49922,63.07,CASH_OUT,0,0
TXN_00000412,2023-01-02 10:20:00,29627,55881,43.81,CASH_OUT,0,0
TXN_00000413,2023-01-02 10:25:00,72912,83089,24.21,TRANSFER,0,0
TXN_00000414,2023-01-02 10:30:00,24561,26401,268.15,CASH_IN,0,0
TXN_00000415,2023-01-02 10:35:00,41253,16390,39.38,CASH_OUT,0,0
TXN_00000416,2023-01-02 10:40:00,71085,81328,822.39,CASH_OUT,0,0
TXN_00000417,2023-01-02 10:45:00,59416,80602,323.93,TRANSFER,0,0
TXN_00000418,2023-01-02 10:50:00,59522,16352,233.44,DEBIT,0,0
TXN_00000419,2023-01-02 10:55:00,38658,67272,453.5,TRANSFER,0,0
TXN_00000420,2023-01-02 11:00:00,65091,89563,1696.15,CASH_IN,0,0
TXN_00000421,2023-01-02 11:05:00,11569,82194,289.64,PAYMENT,0,0
TXN_00000422,2023-01-02 11:10:00,60146,66866,147.4,PAYMENT,0,0
TXN_00000423,2023-01-02 11:15:00,59141,32857,91.95,PAYMENT,0,0
TXN_00000424,2023-01-02 11:20:00,60406,57774,1232.67,TRANSFER,0,0
TXN_00000425,2023-01-02 11:25:00,26472,65136,42.67,DEBIT,0,0
TXN_00000426,2023-01-02 11:30:00,15792,85730,42.46,CASH_IN,0,0
TXN_00000427,2023-01-02 11:35:00,72634,63972,33.5,DEBIT,0,0
TXN_00000428,2023-01-02 11:40:00,36947,57233,255.93,PAYMENT,0,0
TXN_00000429,2023-01-02 11:45:00,94609,43507,69.81,CASH_IN,0,0
TXN_00000430,2023-01-02 11:50:00,76645,35144,58.2,CASH_OUT,0,0
TXN_00000431,2023-01-02 11:55:00,48990,86689,272.16,CASH_OUT,0,0
TXN_00000432,2023-01-02 12:00:00,87904,21463,437.72,TRANSFER,0,0
TXN_00000433,2023-01-02 12:05:00,14196,30784,404.22,PAYMENT,0,0
TXN_00000434,2023-01-02 12:10:00,44233,95538,527.83,CASH_OUT,0,0
TXN_00000435,2023-01-02 12:15:00,25587,26940,82.38,CASH_OUT,0,0
TXN_00000436,2023-01-02 12:20:00,24722,88149,307.29,DEBIT,0,0
TXN_00000437,2023-01-02 12:25:00,75961,12539,212.19,CASH_OUT,0,0
TXN_00000438,2023-01-02 12:30:00,27285,95107,1134.13,CASH_OUT,0,0
TXN_00000439,2023-01-02 12:35:00,40473,15040,88.87,PAYMENT,0,0
TXN_00000440,2023-01-02 12:40:00,86061,84090,18.13,CASH_OUT,0,0
TXN_00000441,2023-01-02 12:45:00,77375,31855,240.99,TRANSFER,0,0
TXN_00000442,2023-01-02 12:50:00,28704,23790,40.22,TRANSFER,0,0
TXN_00000443,2023-01-02 12:55:00,48383,77666,255.71,DEBIT,0,0
TXN_00000444,2023-01-02 13:00:00,55957,88090,98.01,CASH_OUT,0,0
TXN_00000445,2023-01-02 13:05:00,80455,26287,3912.16,TRANSFER,0,0
TXN_00000446,2023-01-02 13:10:00,83873,71363,21.83,TRANSFER,0,0
TXN_00000447,2023-01-02 13:15:00,90482,68265,29.68,PAYMENT,0,0
TXN_00000448,2023-01-02 13:20:00,51291,32737,800.52,TRANSFER,0,0
TXN_00000449,2023-01-02 13:25:00,49407,42919,31.08,PAYMENT,0,0
TXN_00000450,2023-01-02 13:30:00,48813,38412,63.02,CASH_IN,0,0
TXN_00000451,2023-01-02 13:35:00,45068,98383,196.91,CASH_OUT,0,0
TXN_00000452,2023-01-02 13:40:00,92382,22401,24.82,PAYMENT,0,0
TXN_00000453,2023-01-02 13:45:00,25824,70228,178.03,CASH_OUT,0,0
TXN_00000454,2023-01-02 13:50:00,58042,55813,243.91,DEBIT,0,0
TXN_00000455,2023-01-02 13:55:00,13127,84920,140.29,PAYMENT,0,0
TXN_00000456,2023-01-02 14:00:00,50605,51670,37.79,DEBIT,0,0
TXN_00000457,2023-01-02 14:05:00,82444,25155,103.6,TRANSFER,0,0
TXN_00000458,2023-01-02 14:10:00,17209,74172,435.51,TRANSFER,0,0
TXN_00000459,2023-01-02 14:15:00,17364,98004,1.71,TRANSFER,0,0
TXN_00000460,2023-01-02 14:20:00,94303,16502,47.02,DEBIT,0,0
TXN_00000461,2023-01-02 14:25:00,29343,69090,668.65,DEBIT,0,0
TXN_00000462,2023-01-02 14:30:00,26242,77661,694.24,DEBIT,0,0
TXN_00000463,2023-01-02 14:35:00,11964,61548,103.59,PAYMENT,0,0
TXN_00000464,2023-01-02 14:40:00,94956,97571,17.91,PAYMENT,0,0
TXN_00000465,2023-01-02 14:45:00,52468,83369,1005.68,CASH_OUT,0,0
TXN_00000466,2023-01-02 14:50:00,59874,36544,5276.82,DEBIT,0,0
TXN_00000467,2023-01-02 14:55:00,98715,97654,5.87,DEBIT,0,0
TXN_00000468,2023-01-02 15:00:00,82609,95368,49.05,DEBIT,0,0
TXN_00000469,2023-01-02 15:05:00,48193,90076,60.54,CASH_OUT,0,0
TXN_00000470,2023-01-02 15:10:00,98905,20249,73.92,PAYMENT,0,0
TXN_00000471,2023-01-02 15:15:00,73100,90684,606.35,PAYMENT,0,0
TXN_00000472,2023-01-02 15:20:00,62429,79084,14.98,PAYMENT,0,0
TXN_00000473,2023-01-02 15:25:00,99718,47266,863.07,DEBIT,0,1
TXN_00000474,2023-01-02 15:30:00,13551,29499,25.06,TRANSFER,0,0
TXN_00000475,2023-01-02 15:35:00,22598,29205,29.19,CASH_IN,0,0
TXN_00000476,2023-01-02 15:40:00,67213,83253,53.14,DEBIT,0,0
TXN_00000477,2023-01-02 15:45:00,62728,19792,692.27,CASH_OUT,0,0
TXN_00000478,2023-01-02 15:50:00,39331,75106,25.79,DEBIT,0,0
TXN_00000479,2023-01-02 15:55:00,54746,36367,212.62,CASH_OUT,0,0
TXN_00000480,2023-01-02 16:00:00,80861,34663,106.9,CASH_IN,0,0
TXN_00000481,2023-01-02 16:05:00,31957,75050,45.87,DEBIT,0,0
TXN_00000482,2023-01-02 16:10:00,88669,86911,21.02,CASH_IN,0,0
TXN_00000483,2023-01-02 16:15:00,33053,26159,250.95,TRANSFER,0,0
TXN_00000484,2023-01-02 16:20:00,35361,19924,709.61,PAYMENT,0,0
TXN_00000485,2023-01-02 16:25:00,44412,86894,232.69,CASH_IN,0,0
TXN_00000486,2023-01-02 16:30:00,75721,98122,11.92,CASH_IN,0,0
TXN_00000487,2023-01-02 16:35:00,72830,70474,65.91,DEBIT,0,0
TXN_00000488,2023-01-02 16:40:00,94284,12721,1253.08,CASH_OUT,0,0
TXN_00000489,2023-01-02 16:45:00,53517,91310,166.54,TRANSFER,0,0
TXN_00000490,2023-01-02 16:50:00,37313,77909,77.12,CASH_IN,0,0
TXN_00000491,2023-01-02 16:55:00,34208,83977,55.1,CASH_OUT,0,0
TXN_00000492,2023-01-02 17:00:00,27801,72225,263.15,CASH_OUT,0,0
TXN_00000493,2023-01-02 17:05:00,44682,50696,900.83,DEBIT,0,0
TXN_00000494,2023-01-02 17:10:00,18661,71537,469.52,CASH_OUT,0,0
TXN_00000495,2023-01-02 17:15:00,60222,19161,55.61,DEBIT,0,0
TXN_00000496,2023-01-02 17:20:00,29407,70532,51.88,CASH_IN,0,0
TXN_00000497,2023-01-02 17:25:00,48175,63815,17.17,TRANSFER,0,0
TXN_00000498,2023-01-02 17:30:00,92744,32941,521.64,TRANSFER,0,0
TXN_00000499,2023-01-02 17:35:00,45954,36173,196.29,TRANSFER,0,0
TXN_00000500,2023-01-02 17:40:00,47812,30485,164.83,DEBIT,0,0
TXN_00000501,2023-01-02 17:45:00,92036,52885,108.02,CASH_OUT,0,0
TXN_00000502,2023-01-02 17:50:00,86072,88893,144.82,CASH_OUT,0,0
TXN_00000503,2023-01-02 17:55:00,56755,35276,59.94,TRANSFER,0,0
TXN_00000504,2023-01-02 18:00:00,43728,39016,322.39,CASH_OUT,0,0
TXN_00000505,2023-01-02 18:05:00,90686,64701,4.28,PAYMENT,0,0
TXN_00000506,2023-01-02 18:10:00,25417,64322,51.64,CASH_IN,0,0
TXN_00000507,2023-01-02 18:15:00,34276,29792,474.35,CASH_IN,0,0
TXN_00000508,2023-01-02 18:20:00,49884,76019,22.24,PAYMENT,0,0
TXN_00000509,2023-01-02 18:25:00,45022,33347,67.05,CASH_OUT,0,0
TXN_00000510,2023-01-02 18:30:00,40976,91192,164.35,TRANSFER,0,0
TXN_00000511,2023-01-02 18:35:00,76775,69323,741.45,TRANSFER,0,0
TXN_00000512,2023-01-02 18:40:00,20897,18169,17.43,CASH_OUT,0,0
TXN_00000513,2023-01-02 18:45:00,41586,97851,15.2,CASH_IN,0,0
TXN_00000514,2023-01-02 18:50:00,87658,28987,230.41,PAYMENT,0,0
TXN_00000515,2023-01-02 18:55:00,78432,92683,14.37,PAYMENT,0,0
TXN_00000516,2023-01-02 19:00:00,27418,34107,611.42,DEBIT,0,0
TXN_00000517,2023-01-02 19:05:00,49090,85934,367.34,CASH_IN,0,0
TXN_00000518,2023-01-02 19:10:00,96996,72408,1813.11,DEBIT,0,0
TXN_00000519,2023-01-02 19:15:00,41470,40808,373.98,CASH_IN,0,0
TXN_00000520,2023-01-02 19:20:00,21798,43458,14.62,CASH_IN,0,0
TXN_00000521,2023-01-02 19:25:00,99455,19113,164.78,DEBIT,0,0
TXN_00000522,2023-01-02 19:30:00,85644,77587,243.48,CASH_IN,0,0
TXN_00000523,2023-01-02 19:35:00,40537,74424,400.76,DEBIT,0,0
TXN_00000524,2023-01-02 19:40:00,73986,17277,605.55,CASH_IN,0,0
TXN_00000525,2023-01-02 19:45:00,91643,49108,491.29,TRANSFER,0,0
TXN_00000526,2023-01-02 19:50:00,97680,46069,274.44,PAYMENT,0,0
TXN_00000527,2023-01-02 19:55:00,70322,53629,71.74,PAYMENT,0,0
TXN_00000528,2023-01-02 20:00:00,66328,48515,278.27,CASH_IN,0,0
TXN_00000529,2023-01-02 20:05:00,51954,89248,31.82,DEBIT,0,0
TXN_00000530,2023-01-02 20:10:00,33603,64299,364.2,CASH_OUT,0,0
TXN_00000531,2023-01-02 20:15:00,12784,20167,19.85,CASH_OUT,0,0
TXN_00000532,2023-01-02 20:20:00,73296,60012,24.64,CASH_OUT,0,0
TXN_00000533,2023-01-02 20:25:00,90756,17952,85.44,CASH_IN,0,0
TXN_00000534,2023-01-02 20:30:00,42848,27081,828.23,DEBIT,0,0
TXN_00000535,2023-01-02 20:35:00,13083,21534,26.99,CASH_IN,0,0
TXN_00000536,2023-01-02 20:40:00,85495,67256,4.84,CASH_IN,0,0
TXN_00000537,2023-01-02 20:45:00,69495,89364,34.96,CASH_IN,0,0
TXN_00000538,2023-01-02 20:50:00,60481,30999,93.09,DEBIT,0,0
TXN_00000539,2023-01-02 20:55:00,14414,56248,16.04,CASH_OUT,0,0
TXN_00000540,2023-01-02 21:00:00,42553,96770,67.38,CASH_OUT,0,0
TXN_00000541,2023-01-02 21:05:00,86759,70640,580.87,CASH_OUT,0,0
TXN_00000542,2023-01-02 21:10:00,65473,27589,229.74,PAYMENT,0,0
TXN_00000543,2023-01-02 21:15:00,77262,66308,1176.3,TRANSFER,0,0
TXN_00000544,2023-01-02 21:20:00,72621,71180,432.77,TRANSFER,1,0
TXN_00000545,2023-01-02 21:25:00,56446,42831,151.09,PAYMENT,0,0
TXN_00000546,2023-01-02 21:30:00,71320,53871,3.18,PAYMENT,0,0
TXN_00000547,2023-01-02 21:35:00,61623,72956,2164.82,DEBIT,0,0
TXN_00000548,2023-01-02 21:40:00,81231,17646,1714.93,TRANSFER,0,0
TXN_00000549,2023-01-02 21:45:00,78720,33289,592.65,PAYMENT,0,0
TXN_00000550,2023-01-02 21:50:00,73880,98681,1200.41,DEBIT,0,0
TXN_00000551,2023-01-02 21:55:00,92191,96494,432.14,CASH_IN,0,0
TXN_00000552,2023-01-02 22:00:00,98043,39098,151.64,CASH_IN,0,0
TXN_00000553,2023-01-02 22:05:00,12176,87591,62.11,PAYMENT,0,0
TXN_00000554,2023-01-02 22:10:00,14103,11539,1598.71,DEBIT,0,0
TXN_00000555,2023-01-02 22:15:00,94874,96024,71.56,CASH_OUT,0,0
TXN_00000556,2023-01-02 22:20:00,19539,20473,1045.56,TRANSFER,0,0
TXN_00000557,2023-01-02 22:25:00,86248,21936,218.49,TRANSFER,0,0
TXN_00000558,2023-01-02 22:30:00,71979,75998,415.47,CASH_OUT,0,0
TXN_00000559,2023-01-02 22:35:00,38515,53240,24.78,PAYMENT,0,0
TXN_00000560,2023-01-02 22:40:00,61132,63133,942.43,CASH_OUT,0,0
TXN_00000561,2023-01-02 22:45:00,65554,78514,40.85,CASH_IN,0,0
TXN_00000562,2023-01-02 22:50:00,88942,69905,379.47,DEBIT,0,0
TXN_00000563,2023-01-02 22:55:00,41124,82883,44.58,CASH_IN,0,0
TXN_00000564,2023-01-02 23:00:00,60882,79117,53.41,PAYMENT,0,0
TXN_00000565,2023-01-02 23:05:00,38346,91465,1092.84,TRANSFER,0,0
TXN_00000566,2023-01-02 23:10:00,49839,40646,39.02,DEBIT,0,0
TXN_00000567,2023-01-02 23:15:00,61269,16273,34.94,PAYMENT,0,0
TXN_00000568,2023-01-02 23:20:00,33077,66614,302.35,TRANSFER,0,0
TXN_00000569,2023-01-02 23:25:00,38069,19151,116.41,CASH_IN,1,0
TXN_00000570,2023-01-02 23:30:00,39909,49836,212.21,CASH_IN,0,0
TXN_00000571,2023-01-02 23:35:00,35959,54158,635.32,TRANSFER,1,0
TXN_00000572,2023-01-02 23:40:00,93245,78722,14.11,CASH_OUT,0,0
TXN_00000573,2023-01-02 23:45:00,52448,70724,187.82,CASH_OUT,0,0
TXN_00000574,2023-01-02 23:50:00,64287,49695,141.4,DEBIT,0,0
TXN_00000575,2023-01-02 23:55:00,23734,93067,216.64,PAYMENT,0,0
TXN_00000576,2023-01-03 00:00:00,41248,59378,109.0,CASH_OUT,0,0
TXN_00000577,2023-01-03 00:05:00,36925,23289,80.07,CASH_OUT,0,0
TXN_00000578,2023-01-03 00:10:00,26831,80461,50.37,DEBIT,0,0
TXN_00000579,2023-01-03 00:15:00,24325,28804,74.4,DEBIT,0,0
TXN_00000580,2023-01-03 00:20:00,73823,54470,750.73,DEBIT,0,0
TXN_00000581,2023-01-03 00:25:00,27437,49182,31.25,CASH_IN,0,0
TXN_00000582,2023-01-03 00:30:00,32312,29408,78.33,CASH_OUT,0,0
TXN_00000583,2023-01-03 00:35:00,98434,64683,11.91,PAYMENT,0,0
TXN_00000584,2023-01-03 00:40:00,56613,60761,70.38,CASH_OUT,0,0
TXN_00000585,2023-01-03 00:45:00,93402,77780,19.4,TRANSFER,0,0
TXN_00000586,2023-01-03 00:50:00,27770,37184,2265.38,CASH_IN,0,0
TXN_00000587,2023-01-03 00:55:00,75034,50498,219.03,PAYMENT,0,1
TXN_00000588,2023-01-03 01:00:00,11558,97723,241.4,TRANSFER,0,0
TXN_00000589,2023-01-03 01:05:00,32110,31267,1071.68,CASH_OUT,0,0
TXN_00000590,2023-01-03 01:10:00,67989,68878,298.84,DEBIT,0,0
TXN_00000591,2023-01-03 01:15:00,36190,47699,659.26,PAYMENT,0,0
TXN_00000592,2023-01-03 01:20:00,82659,82118,86.81,DEBIT,0,0
TXN_00000593,2023-01-03 01:25:00,75787,47611,495.58,CASH_OUT,0,0
TXN_00000594,2023-01-03 01:30:00,26437,34817,13.56,PAYMENT,0,0
TXN_00000595,2023-01-03 01:35:00,84264,56036,172.35,TRANSFER,0,0
TXN_00000596,2023-01-03 01:40:00,77234,54897,346.57,PAYMENT,1,0
TXN_00000597,2023-01-03 01:45:00,63808,64206,840.91,CASH_OUT,1,0
TXN_00000598,2023-01-03 01:50:00,15278,91767,759.37,DEBIT,0,0
TXN_00000599,2023-01-03 01:55:00,12078,34739,192.34,CASH_IN,0,0
TXN_00000600,2023-01-03 02:00:00,10943,63558,424.57,CASH_IN,0,0
TXN_00000601,2023-01-03 02:05:00,29997,66002,143.65,DEBIT,0,0
TXN_00000602,2023-01-03 02:10:00,27682,47725,241.59,DEBIT,0,0
TXN_00000603,2023-01-03 02:15:00,11601,77831,375.88,PAYMENT,0,0
TXN_00000604,2023-01-03 02:20:00,19767,33075,288.13,TRANSFER,0,0
TXN_00000605,2023-01-03 02:25:00,48089,18228,23.03,DEBIT,0,0
TXN_00000606,2023-01-03 02:30:00,99170,20854,40.79,DEBIT,0,0
TXN_00000607,2023-01-03 02:35:00,64809,43447,432.78,CASH_OUT,0,0
TXN_00000608,2023-01-03 02:40:00,62572,95959,279.89,PAYMENT,0,0
TXN_00000609,2023-01-03 02:45:00,44508,96817,195.7,DEBIT,0,0
TXN_00000610,2023-01-03 02:50:00,61289,89214,1507.71,CASH_IN,0,0
TXN_00000611,2023-01-03 02:55:00,12262,70956,98.16,PAYMENT,0,0
TXN_00000612,2023-01-03 03:00:00,61640,13337,94.2,TRANSFER,0,0
TXN_00000613,2023-01-03 03:05:00,65307,75979,111.1,CASH_IN,0,0
TXN_00000614,2023-01-03 03:10:00,95658,65106,282.98,CASH_IN,0,0
TXN_00000615,2023-01-03 03:15:00,43330,27805,124.26,PAYMENT,0,0
TXN_00000616,2023-01-03 03:20:00,26969,81522,284.16,CASH_IN,0,0
TXN_00000617,2023-01-03 03:25:00,46046,37019,26.34,PAYMENT,0,0
TXN_00000618,2023-01-03 03:30:00,24796,98168,1504.52,PAYMENT,0,0
TXN_00000619,2023-01-03 03:35:00,97798,53779,85.64,CASH_IN,0,0
TXN_00000620,2023-01-03 03:40:00,77429,17110,16.13,TRANSFER,0,0
TXN_00000621,2023-01-03 03:45:00,62012,50727,5.65,TRANSFER,0,0
TXN_00000622,2023-01-03 03:50:00,48670,51281,201.12,CASH_OUT,0,0
TXN_00000623,2023-01-03 03:55:00,71503,77626,89.79,DEBIT,0,0
TXN_00000624,2023-01-03 04:00:00,19337,81552,686.8,PAYMENT,0,0
TXN_00000625,2023-01-03 04:05:00,55831,81345,992.98,DEBIT,0,0
TXN_00000626,2023-01-03 04:10:00,79332,80509,56.47,CASH_IN,0,0
TXN_00000627,2023-01-03 04:15:00,34277,55476,11.94,DEBIT,0,0
TXN_00000628,2023-01-03 04:20:00,77998,85324,33.95,CASH_OUT,0,0
TXN_00000629,2023-01-03 04:25:00,39088,91808,16.82,CASH_OUT,0,0
TXN_00000630,2023-01-03 04:30:00,82850,27786,117.22,DEBIT,0,0
TXN_00000631,2023-01-03 04:35:00,24561,98442,3905.75,PAYMENT,0,0
TXN_00000632,2023-01-03 04:40:00,65392,17444,16.84,CASH_IN,0,0
TXN_00000633,2023-01-03 04:45:00,34673,70264,821.33,DEBIT,0,0
TXN_00000634,2023-01-03 04:50:00,37339,39475,829.94,TRANSFER,0,0
TXN_00000635,2023-01-03 04:55:00,16343,47026,95.32,TRANSFER,0,0
TXN_00000636,2023-01-03 05:00:00,55362,36450,722.18,PAYMENT,0,0
TXN_00000637,2023-01-03 05:05:00,74473,61274,20.7,TRANSFER,0,0
TXN_00000638,2023-01-03 05:10:00,55578,40539,20.96,PAYMENT,0,0
TXN_00000639,2023-01-03 05:15:00,65402,41508,23.49,CASH_IN,0,0
TXN_00000640,2023-01-03 05:20:00,41170,18445,599.53,CASH_OUT,0,0
TXN_00000641,2023-01-03 05:25:00,57048,79921,251.11,CASH_IN,0,0
TXN_00000642,2023-01-03 05:30:00,54352,13510,10.2,CASH_IN,0,0
TXN_00000643,2023-01-03 05:35:00,33842,91725,40.14,CASH_IN,0,0
TXN_00000644,2023-01-03 05:40:00,12752,46590,15.49,DEBIT,0,0
TXN_00000645,2023-01-03 05:45:00,44912,31353,22.51,CASH_IN,0,0
TXN_00000646,2023-01-03 05:50:00,76701,24964,136.39,DEBIT,0,0
TXN_00000647,2023-01-03 05:55:00,67555,87275,28.34,CASH_OUT,0,0
TXN_00000648,2023-01-03 06:00:00,53756,53174,1685.67,TRANSFER,0,0
TXN_00000649,2023-01-03 06:05:00,98578,31919,303.84,PAYMENT,0,0
TXN_00000650,2023-01-03 06:10:00,10338,58246,648.6,TRANSFER,0,0
TXN_00000651,2023-01-03 06:15:00,91229,92836,316.74,CASH_IN,0,0
TXN_00000652,2023-01-03 06:20:00,88905,71244,5368.04,DEBIT,0,0
TXN_00000653,2023-01-03 06:25:00,50332,84013,60.73,CASH_OUT,0,0
TXN_00000654,2023-01-03 06:30:00,75378,18226,109.2,PAYMENT,0,0
TXN_00000655,2023-01-03 06:35:00,98606,47742,1734.43,CASH_IN,1,0
TXN_00000656,2023-01-03 06:40:00,87164,96493,131.11,CASH_OUT,0,0
TXN_00000657,2023-01-03 06:45:00,69060,81392,68.75,DEBIT,0,0
TXN_00000658,2023-01-03 06:50:00,79347,66362,10.14,DEBIT,0,0
TXN_00000659,2023-01-03 06:55:00,14489,11574,5594.42,PAYMENT,0,0
