transaction_id,timestamp,customer_id,merchant_id,amount,category,fraud_label
SYN-000299,2026-08-27 01:06:31.328104,CUST-0120,MERCH-068,19.79,dining,0
SYN-000300,2026-08-27 15:35:31.328105,CUST-0023,MERCH-051,11.04,gaming,0
SYN-000301,2026-08-26 04:39:31.328106,CUST-0324,MERCH-071,5.69,dining,0
SYN-000302,2026-08-31 05:09:31.328107,CUST-0470,MERCH-020,104.84,digital,0
SYN-000303,2026-09-01 00:05:31.328108,CUST-0210,MERCH-015,44.86,retail,0
SYN-000304,2026-08-30 08:30:31.328108,CUST-0448,MERCH-050,16.55,dining,0
SYN-000305,2026-09-01 00:14:31.328109,CUST-0160,MERCH-015,120.78,gaming,0
SYN-000306,2026-08-31 03:07:31.328110,CUST-0254,MERCH-017,243.68840065092843,gaming,1
SYN-000307,2026-08-30 08:54:31.328111,CUST-0058,MERCH-046,8.88,travel,0
SYN-000308,2026-09-01 12:53:31.328112,CUST-0113,MERCH-055,68.15,digital,0
SYN-000309,2026-09-01 07:48:31.328114,CUST-0416,MERCH-027,5.58,gaming,0
SYN-000310,2026-08-30 13:04:31.328115,CUST-0159,MERCH-081,13.45,dining,0
SYN-000311,2026-09-01 06:15:31.328115,CUST-0442,MERCH-077,6.05,dining,0
SYN-000312,2026-08-29 05:06:31.328116,CUST-0219,MERCH-055,9.03,retail,0
SYN-000313,2026-08-26 06:23:31.328117,CUST-0356,MERCH-036,24.53,retail,0
SYN-000314,2026-09-01 14:44:31.328118,CUST-0168,MERCH-015,28.14,retail,0
SYN-000315,2026-09-01 01:34:31.328119,CUST-0011,MERCH-084,6.67,dining,0
SYN-000316,2026-08-30 16:19:31.328120,CUST-0456,MERCH-064,122.63,gaming,0
SYN-000317,2026-08-28 12:12:31.328120,CUST-0241,MERCH-059,2.49,dining,0
SYN-000318,2026-08-31 22:10:31.328121,CUST-0374,MERCH-060,22.86,travel,0
SYN-000319,2026-08-30 10:27:31.328122,CUST-0138,MERCH-010,206.0199510215143,groceries,1
SYN-000320,2026-08-30 09:20:31.328123,CUST-0096,MERCH-074,26.14,retail,0
SYN-000321,2026-08-26 23:15:31.328124,CUST-0146,MERCH-065,48.39,travel,0
SYN-000322,2026-08-31 11:38:31.328125,CUST-0181,MERCH-031,0.95,travel,0
SYN-000323,2026-08-28 16:20:31.328125,CUST-0056,MERCH-018,9.26,gaming,0
SYN-000324,2026-08-28 02:05:31.328126,CUST-0041,MERCH-055,23.37,digital,0
SYN-000325,2026-09-01 08:25:31.328127,CUST-0353,MERCH-004,110.29,travel,0
SYN-000326,2026-08-28 23:12:31.328128,CUST-0198,MERCH-002,11.23,retail,0
SYN-000327,2026-08-31 10:19:31.328129,CUST-0030,MERCH-027,16.57,groceries,0
SYN-000328,2026-08-30 20:21:31.328129,CUST-0179,MERCH-089,41.49,travel,0
SYN-000329,2026-08-30 01:31:31.328130,CUST-0001,MERCH-086,5.99,dining,0
SYN-000330,2026-08-27 13:39:31.328131,CUST-0466,MERCH-093,20.54,dining,0
SYN-000331,2026-08-29 23:00:31.328132,CUST-0421,MERCH-071,18.08,travel,0
SYN-000332,2026-08-31 13:48:31.328133,CUST-0287,MERCH-099,10.92,retail,0
SYN-000333,2026-08-30 15:45:31.328134,CUST-0137,MERCH-028,33.22,gaming,0
SYN-000334,2026-08-27 07:48:31.328134,CUST-0104,MERCH-076,173.63,gaming,0
SYN-000335,2026-09-01 15:20:31.328135,CUST-0391,MERCH-058,23.9,groceries,0
SYN-000336,2026-08-31 18:25:31.328136,CUST-0217,MERCH-024,2.15,groceries,0
SYN-000337,2026-09-01 04:50:31.328137,CUST-0221,MERCH-021,8.41,retail,0
SYN-000338,2026-08-27 02:58:31.328138,CUST-0330,MERCH-096,88.17,dining,0
SYN-000339,2026-08-27 11:54:31.328139,CUST-0104,MERCH-070,15.81,dining,0
SYN-000340,2026-08-27 15:31:31.328139,CUST-0403,MERCH-022,6.22,gaming,0
SYN-000341,2026-08-27 17:48:31.328140,CUST-0403,MERCH-069,42.71,gaming,0
SYN-000342,2026-08-28 20:38:31.328141,CUST-0126,MERCH-078,10.61,digital,0
SYN-000343,2026-08-28 17:13:31.328142,CUST-0264,MERCH-078,20.8,travel,0
SYN-000344,2026-08-30 19:08:31.328143,CUST-0199,MERCH-039,6.48,gaming,0
SYN-000345,2026-09-01 08:57:31.328144,CUST-0251,MERCH-097,13.22,travel,0
SYN-000346,2026-08-28 14:08:31.328144,CUST-0014,MERCH-013,19.49,gaming,0
SYN-000347,2026-08-31 11:13:31.328145,CUST-0225,MERCH-028,18.16,dining,0
SYN-000348,2026-08-26 16:38:31.328146,CUST-0471,MERCH-015,29.21,travel,0
SYN-000349,2026-08-27 21:43:31.328147,CUST-0352,MERCH-092,24.56,retail,0
SYN-000350,2026-08-28 20:09:31.328148,CUST-0104,MERCH-086,7.25,groceries,0
SYN-000351,2026-08-30 16:44:31.328148,CUST-0232,MERCH-009,108.4,gaming,0
SYN-000352,2026-08-27 04:42:31.328149,CUST-0492,MERCH-046,17.17,digital,0
SYN-000353,2026-08-29 10:14:31.328151,CUST-0318,MERCH-003,54.51537248169657,retail,1
SYN-000354,2026-08-31 02:26:31.328152,CUST-0487,MERCH-011,2.18,retail,0
SYN-000355,2026-08-28 02:59:31.328152,CUST-0218,MERCH-041,21.65,retail,0
SYN-000356,2026-08-27 01:41:31.328153,CUST-0276,MERCH-097,79.41053371353898,travel,1
SYN-000357,2026-08-29 14:59:31.328154,CUST-0260,MERCH-003,35.62,groceries,0
SYN-000358,2026-08-26 09:11:31.328155,CUST-0380,MERCH-083,21.08,digital,0
SYN-000359,2026-08-28 13:52:31.328156,CUST-0418,MERCH-091,1031.23,dining,0
SYN-000360,2026-08-28 03:40:31.328156,CUST-0340,MERCH-091,5.69,retail,0
SYN-000361,2026-08-26 05:56:31.328157,CUST-0451,MERCH-005,57.84,retail,0
SYN-000362,2026-08-28 15:15:31.328158,CUST-0368,MERCH-013,6.76,retail,0
SYN-000363,2026-09-01 03:41:31.328159,CUST-0431,MERCH-034,46.11,dining,0
SYN-000364,2026-08-29 20:48:31.328160,CUST-0335,MERCH-046,83.36,gaming,0
SYN-000365,2026-08-30 03:05:31.328161,CUST-0478,MERCH-057,14.23,travel,0
SYN-000366,2026-09-01 08:20:31.328162,CUST-0473,MERCH-064,9.69,travel,0
SYN-000367,2026-08-31 22:46:31.328162,CUST-0189,MERCH-018,17.17,groceries,0
SYN-000368,2026-08-28 09:01:31.328163,CUST-0371,MERCH-056,9.55,travel,0
SYN-000369,2026-08-28 06:17:31.328164,CUST-0418,MERCH-064,100.55,travel,0
SYN-000370,2026-08-27 12:45:31.328165,CUST-0197,MERCH-012,16.48,digital,0
SYN-000371,2026-08-25 20:47:31.328166,CUST-0352,MERCH-007,31.17,digital,0
SYN-000372,2026-08-29 10:17:31.328166,CUST-0276,MERCH-017,32.1,travel,0
SYN-000373,2026-08-30 01:40:31.328167,CUST-0335,MERCH-034,49.02,digital,0
SYN-000374,2026-08-31 00:23:31.328168,CUST-0494,MERCH-086,12.78,gaming,0
SYN-000375,2026-08-30 13:50:31.328169,CUST-0038,MERCH-025,43.27,groceries,0
SYN-000376,2026-08-28 19:03:31.328170,CUST-0161,MERCH-037,73.8,travel,0
SYN-000377,2026-08-30 15:03:31.328171,CUST-0489,MERCH-083,17.19,digital,0
SYN-000378,2026-09-01 17:50:31.328171,CUST-0120,MERCH-065,5.3,dining,0
SYN-000379,2026-08-29 02:52:31.328172,CUST-0379,MERCH-025,78.93,digital,0
SYN-000380,2026-08-29 01:19:31.328173,CUST-0398,MERCH-056,23.89,digital,0
SYN-000381,2026-08-29 08:45:31.328174,CUST-0261,MERCH-099,20.17,dining,0
SYN-000382,2026-09-01 03:18:31.328175,CUST-0449,MERCH-024,39.52,groceries,0
SYN-000383,2026-08-26 08:51:31.328176,CUST-0215,MERCH-029,83.86,dining,0
SYN-000384,2026-08-27 20:47:31.328177,CUST-0311,MERCH-081,16.09,groceries,0
SYN-000385,2026-08-29 20:52:31.328177,CUST-0048,MERCH-006,70.5,gaming,0
SYN-000386,2026-08-27 21:48:31.328178,CUST-0091,MERCH-026,21.59,dining,0
SYN-000387,2026-08-27 19:55:31.328179,CUST-0128,MERCH-010,37.48,groceries,0
SYN-000388,2026-08-27 04:47:31.328180,CUST-0320,MERCH-007,98.9274573435062,groceries,1
SYN-000389,2026-08-28 00:35:31.328181,CUST-0027,MERCH-010,15.58,retail,0
SYN-000390,2026-08-29 15:29:31.328182,CUST-0355,MERCH-087,59.42,retail,0
SYN-000391,2026-09-01 07:19:31.328182,CUST-0147,MERCH-029,2.82,digital,0
SYN-000392,2026-08-31 13:41:31.328183,CUST-0431,MERCH-093,40.47,dining,0
SYN-000393,2026-08-25 21:20:31.328184,CUST-0327,MERCH-014,29.36,groceries,0
SYN-000394,2026-08-29 10:42:31.328185,CUST-0064,MERCH-055,105.74,retail,0
SYN-000395,2026-08-26 23:23:31.328186,CUST-0217,MERCH-034,54.93,digital,0
SYN-000396,2026-09-01 04:04:31.328186,CUST-0050,MERCH-038,23.97,digital,0
SYN-000397,2026-08-29 03:37:31.328187,CUST-0426,MERCH-023,60.26433826691676,digital,1
SYN-000398,2026-08-26 02:33:31.328188,CUST-0304,MERCH-007,11.24,retail,0
SYN-000399,2026-08-26 13:02:31.328189,CUST-0408,MERCH-042,16.01,gaming,0
SYN-000400,2026-08-26 23:26:31.328190,CUST-0073,MERCH-041,89.3,travel,0
SYN-000401,2026-08-28 14:45:31.328191,CUST-0459,MERCH-083,44.74,gaming,0
SYN-000402,2026-08-30 18:36:31.328192,CUST-0424,MERCH-040,9.07,gaming,0
SYN-000403,2026-08-31 22:44:31.328193,CUST-0198,MERCH-046,30.05,digital,0
SYN-000404,2026-08-27 11:54:31.328194,CUST-0191,MERCH-025,12.7,travel,0
SYN-000405,2026-08-31 09:43:31.328194,CUST-0188,MERCH-051,10.53,travel,0
SYN-000406,2026-08-26 08:30:31.328195,CUST-0011,MERCH-087,37.66,travel,0
SYN-000407,2026-08-31 14:10:31.328196,CUST-0238,MERCH-021,17.38,digital,0
SYN-000408,2026-08-31 23:53:31.328197,CUST-0359,MERCH-004,6.27,groceries,0
SYN-000409,2026-09-01 09:22:31.328198,CUST-0080,MERCH-014,45.92,travel,0
SYN-000410,2026-08-27 07:49:31.328198,CUST-0452,MERCH-035,23.38,retail,0
SYN-000411,2026-08-29 02:37:31.328199,CUST-0382,MERCH-062,13.92,retail,0
SYN-000412,2026-09-01 08:35:31.328200,CUST-0269,MERCH-092,89.34,travel,0
SYN-000413,2026-08-30 04:42:31.328201,CUST-0289,MERCH-078,58.21,travel,0
SYN-000414,2026-08-27 14:30:31.328202,CUST-0047,MERCH-090,22.68,travel,0
SYN-000415,2026-08-30 10:11:31.328203,CUST-0316,MERCH-048,3.63,retail,0
SYN-000416,2026-08-29 22:04:31.328203,CUST-0208,MERCH-054,60.98,dining,0
SYN-000417,2026-08-26 00:52:31.328204,CUST-0034,MERCH-071,12.39,groceries,0
SYN-000418,2026-09-01 08:14:31.328205,CUST-0118,MERCH-059,17.15,dining,0
SYN-000419,2026-08-27 21:10:31.328206,CUST-0064,MERCH-056,14.84,retail,0
SYN-000420,2026-08-27 02:24:31.328207,CUST-0314,MERCH-028,5.5,retail,0
SYN-000421,2026-08-30 13:27:31.328207,CUST-0241,MERCH-018,31.58,digital,0
SYN-000422,2026-08-29 19:05:31.328208,CUST-0497,MERCH-094,8.65,dining,0
SYN-000423,2026-08-31 13:55:31.328209,CUST-0035,MERCH-072,29.98,travel,0
SYN-000424,2026-08-30 07:28:31.328210,CUST-0462,MERCH-009,99.12508526106271,gaming,1
SYN-000425,2026-08-27 17:01:31.328211,CUST-0251,MERCH-009,12.75,travel,0
SYN-000426,2026-08-30 20:10:31.328211,CUST-0402,MERCH-096,28.94,retail,0
SYN-000427,2026-08-26 04:39:31.328212,CUST-0242,MERCH-088,22.73,digital,0
SYN-000428,2026-08-29 03:26:31.328213,CUST-0041,MERCH-056,37.4,dining,0
SYN-000429,2026-08-31 06:13:31.328214,CUST-0068,MERCH-053,40.34,digital,0
SYN-000430,2026-08-28 03:37:31.328215,CUST-0402,MERCH-055,76.12,groceries,0
SYN-000431,2026-08-31 00:35:31.328215,CUST-0106,MERCH-067,20.07,digital,0
SYN-000432,2026-08-28 05:50:31.328216,CUST-0038,MERCH-068,67.15,groceries,0
SYN-000433,2026-08-25 22:07:31.328217,CUST-0068,MERCH-086,14.55,dining,0
SYN-000434,2026-08-27 14:13:31.328218,CUST-0179,MERCH-054,43.72,travel,0
SYN-000435,2026-08-25 20:05:31.328219,CUST-0011,MERCH-068,750.3417011808866,groceries,1
SYN-000436,2026-08-29 15:42:31.328220,CUST-0338,MERCH-071,61.55,travel,0
SYN-000437,2026-08-28 15:53:31.328220,CUST-0430,MERCH-080,4.67,digital,0
SYN-000438,2026-08-28 02:49:31.328221,CUST-0203,MERCH-000,0.87,digital,0
SYN-000439,2026-08-30 18:25:31.328222,CUST-0035,MERCH-011,34.99,dining,0
SYN-000440,2026-08-27 14:44:31.328223,CUST-0125,MERCH-034,20.14,travel,0
SYN-000441,2026-08-27 22:49:31.328224,CUST-0062,MERCH-077,26.59,dining,0
SYN-000442,2026-08-31 00:25:31.328225,CUST-0331,MERCH-081,22.01,groceries,0
SYN-000443,2026-08-25 22:11:31.328225,CUST-0081,MERCH-073,14.31,digital,0
SYN-000444,2026-08-26 08:27:31.328226,CUST-0496,MERCH-078,35.61,digital,0
SYN-000445,2026-08-26 02:54:31.328227,CUST-0306,MERCH-032,28.19,digital,0
SYN-000446,2026-08-29 13:03:31.328228,CUST-0495,MERCH-082,18.09,gaming,0
SYN-000447,2026-08-30 18:35:31.328229,CUST-0298,MERCH-097,20.68,digital,0
SYN-000448,2026-08-26 19:47:31.328230,CUST-0033,MERCH-024,37.22,digital,0
SYN-000449,2026-08-28 15:56:31.328230,CUST-0239,MERCH-015,11.09,groceries,0
SYN-000450,2026-08-26 10:27:31.328231,CUST-0096,MERCH-007,6.61,groceries,0
SYN-000451,2026-08-28 08:51:31.328232,CUST-0048,MERCH-034,6.51,dining,0
SYN-000452,2026-09-01 03:43:31.328233,CUST-0145,MERCH-084,12.08,retail,0
SYN-000453,2026-08-31 13:47:31.328234,CUST-0124,MERCH-082,88.63,digital,0
SYN-000454,2026-08-28 00:01:31.328235,CUST-0188,MERCH-045,22.94,digital,0
SYN-000455,2026-08-31 01:27:31.328235,CUST-0056,MERCH-010,10.19,retail,0
SYN-000456,2026-08-25 23:14:31.328236,CUST-0348,MERCH-060,24.59,dining,0
SYN-000457,2026-08-29 23:14:31.328238,CUST-0108,MERCH-043,7.07,groceries,0
SYN-000458,2026-08-29 05:42:31.328239,CUST-0004,MERCH-010,16.68,digital,0
SYN-000459,2026-08-30 20:16:31.328239,CUST-0472,MERCH-010,13.32,dining,0
SYN-000460,2026-08-28 18:22:31.328240,CUST-0023,MERCH-021,5.35,retail,0
SYN-000461,2026-08-29 00:07:31.328241,CUST-0220,MERCH-084,59.93,groceries,0
SYN-000462,2026-08-27 04:32:31.328242,CUST-0447,MERCH-090,13.78,groceries,0
SYN-000463,2026-08-28 21:38:31.328243,CUST-0314,MERCH-081,19.33,dining,0
SYN-000464,2026-08-30 00:41:31.328243,CUST-0293,MERCH-061,40.32,travel,0
SYN-000465,2026-09-01 00:08:31.328244,CUST-0416,MERCH-047,28.55,travel,0
SYN-000466,2026-08-27 09:11:31.328245,CUST-0009,MERCH-093,372.78073895885456,gaming,1
SYN-000467,2026-08-29 16:54:31.328246,CUST-0164,MERCH-062,15.83,gaming,0
SYN-000468,2026-08-29 21:27:31.328247,CUST-0480,MERCH-050,41.6,travel,0
SYN-000469,2026-08-28 18:28:31.328248,CUST-0214,MERCH-044,19.94,retail,0
SYN-000470,2026-08-30 09:41:31.328248,CUST-0125,MERCH-032,23.2,travel,0
SYN-000471,2026-08-26 12:49:31.328249,CUST-0266,MERCH-084,61.12,dining,0
SYN-000472,2026-08-31 07:12:31.328250,CUST-0279,MERCH-059,64.68,groceries,0
SYN-000473,2026-08-26 12:27:31.328251,CUST-0087,MERCH-001,26.28,dining,0
SYN-000474,2026-08-28 01:26:31.328252,CUST-0454,MERCH-012,22.3,dining,0
SYN-000475,2026-08-25 22:17:31.328253,CUST-0113,MERCH-065,38.7,digital,0
SYN-000476,2026-09-01 10:57:31.328253,CUST-0020,MERCH-056,15.62,retail,0
SYN-000477,2026-08-26 23:28:31.328254,CUST-0147,MERCH-042,15.66,groceries,0
SYN-000478,2026-08-26 15:06:31.328255,CUST-0244,MERCH-044,18.87,digital,0
SYN-000479,2026-08-29 23:40:31.328256,CUST-0265,MERCH-030,7.25,retail,0
SYN-000480,2026-08-30 11:27:31.328257,CUST-0216,MERCH-009,213.23,groceries,0
SYN-000481,2026-09-01 04:09:31.328258,CUST-0430,MERCH-022,13.47,digital,0
SYN-000482,2026-08-27 10:06:31.328258,CUST-0483,MERCH-085,32.06,gaming,0
SYN-000483,2026-08-28 18:09:31.328259,CUST-0239,MERCH-028,19.75,travel,0
SYN-000484,2026-08-26 00:06:31.328260,CUST-0430,MERCH-096,39.96,dining,0
SYN-000485,2026-09-01 11:02:31.328261,CUST-0398,MERCH-030,13.68,gaming,0
SYN-000486,2026-08-27 12:11:31.328262,CUST-0427,MERCH-077,24.95,travel,0
SYN-000487,2026-08-27 11:27:31.328262,CUST-0231,MERCH-073,8.58,groceries,0
SYN-000488,2026-09-01 05:46:31.328263,CUST-0231,MERCH-017,67.64,gaming,0
SYN-000489,2026-08-27 18:30:31.328264,CUST-0241,MERCH-010,38.92,gaming,0
SYN-000490,2026-08-26 14:07:31.328265,CUST-0189,MERCH-046,4.87,digital,0
SYN-000491,2026-08-28 14:06:31.328266,CUST-0389,MERCH-002,20.37,digital,0
SYN-000492,2026-08-31 00:10:31.328266,CUST-0228,MERCH-001,5.0,digital,0
SYN-000493,2026-08-30 16:27:31.328267,CUST-0065,MERCH-053,9.03,dining,0
SYN-000494,2026-08-30 19:28:31.328268,CUST-0459,MERCH-071,50.45,digital,0
SYN-000495,2026-08-31 23:12:31.328269,CUST-0377,MERCH-030,16.069033754936605,retail,1
SYN-000496,2026-08-29 21:55:31.328270,CUST-0387,MERCH-007,57.13,retail,0
SYN-000497,2026-08-31 15:43:31.328271,CUST-0278,MERCH-042,29.34,retail,0
SYN-000498,2026-08-29 05:21:31.328271,CUST-0268,MERCH-047,18.54,gaming,0
SYN-000499,2026-08-29 04:50:31.328272,CUST-0208,MERCH-001,48.32,travel,0
SYN-000500,2026-08-31 06:11:31.328273,CUST-0414,MERCH-021,299.71,groceries,0
SYN-000501,2026-08-25 21:15:31.328274,CUST-0015,MERCH-004,5.32,travel,0
SYN-000502,2026-08-28 00:28:31.328275,CUST-0296,MERCH-006,109.24,gaming,0
SYN-000503,2026-08-27 15:17:31.328276,CUST-0473,MERCH-019,52.79,travel,0
SYN-000504,2026-08-30 08:34:31.328277,CUST-0219,MERCH-091,9.93,dining,0
SYN-000505,2026-08-30 03:08:31.328277,CUST-0256,MERCH-076,33.95,gaming,0
SYN-000506,2026-08-28 19:50:31.328278,CUST-0366,MERCH-001,61.00142360665458,travel,1
SYN-000507,2026-08-30 17:20:31.328279,CUST-0267,MERCH-031,12.27,dining,0
SYN-000508,2026-08-29 07:06:31.328280,CUST-0228,MERCH-089,2.45,retail,0
SYN-000509,2026-08-28 15:17:31.328280,CUST-0118,MERCH-002,5.21,retail,0
SYN-000510,2026-08-26 15:27:31.328281,CUST-0439,MERCH-040,29.42,travel,0
SYN-000511,2026-09-01 05:46:31.328282,CUST-0177,MERCH-041,32.14,travel,0
SYN-000512,2026-08-31 19:09:31.328283,CUST-0019,MERCH-076,31.79,retail,0
SYN-000513,2026-08-29 15:02:31.328284,CUST-0449,MERCH-084,37.95,digital,0
SYN-000514,2026-09-01 06:16:31.328285,CUST-0035,MERCH-044,284.1338072062597,retail,1
SYN-000515,2026-08-27 18:08:31.328285,CUST-0334,MERCH-086,226.35862137226258,digital,1
SYN-000516,2026-09-01 11:19:31.328286,CUST-0421,MERCH-070,58.74,retail,0
SYN-000517,2026-08-27 14:34:31.328287,CUST-0405,MERCH-016,25.7,groceries,0
SYN-000518,2026-08-27 03:12:31.328288,CUST-0107,MERCH-091,13.01,dining,0
SYN-000519,2026-08-29 20:23:31.328289,CUST-0188,MERCH-046,17.37,dining,0
SYN-000520,2026-08-29 17:14:31.328289,CUST-0177,MERCH-093,8.7,groceries,0
SYN-000521,2026-08-31 00:12:31.328291,CUST-0095,MERCH-068,47.06,digital,0
SYN-000522,2026-09-01 05:57:31.328292,CUST-0314,MERCH-023,4.03,travel,0
SYN-000523,2026-08-30 19:32:31.328293,CUST-0019,MERCH-070,17.13,travel,0
SYN-000524,2026-08-29 07:28:31.328294,CUST-0163,MERCH-033,35.49,dining,0
SYN-000525,2026-08-28 22:28:31.328294,CUST-0381,MERCH-049,7.24,travel,0
SYN-000526,2026-08-26 22:59:31.328295,CUST-0096,MERCH-041,4.96,digital,0
SYN-000527,2026-08-29 06:54:31.328296,CUST-0142,MERCH-032,2.06,travel,0
SYN-000528,2026-08-27 16:48:31.328297,CUST-0061,MERCH-026,15.11,retail,0
SYN-000529,2026-08-29 15:03:31.328298,CUST-0241,MERCH-077,6.4,groceries,0
SYN-000530,2026-08-27 18:02:31.328298,CUST-0237,MERCH-058,48.27,dining,0
SYN-000531,2026-08-28 20:46:31.328299,CUST-0130,MERCH-018,4.26,travel,0
SYN-000532,2026-08-27 10:23:31.328300,CUST-0092,MERCH-075,34.08,digital,0
SYN-000533,2026-08-30 05:18:31.328301,CUST-0494,MERCH-002,5.46,travel,0
SYN-000534,2026-08-31 22:27:31.328302,CUST-0090,MERCH-070,4.42,groceries,0
SYN-000535,2026-09-01 00:12:31.328303,CUST-0132,MERCH-098,6.03,retail,0
SYN-000536,2026-08-31 05:58:31.328303,CUST-0122,MERCH-024,58.87,gaming,0
SYN-000537,2026-08-27 06:54:31.328304,CUST-0439,MERCH-014,6.03,dining,0
SYN-000538,2026-08-29 03:53:31.328305,CUST-0414,MERCH-082,62.92,dining,0
SYN-000539,2026-08-29 01:29:31.328306,CUST-0341,MERCH-059,24.6,digital,0
SYN-000540,2026-08-28 04:53:31.328307,CUST-0418,MERCH-082,11.96,retail,0
SYN-000541,2026-08-29 11:05:31.328307,CUST-0117,MERCH-022,7.01,travel,0
SYN-000542,2026-08-26 06:06:31.328308,CUST-0454,MERCH-010,134.89,travel,0
SYN-000543,2026-08-27 15:44:31.328309,CUST-0197,MERCH-058,11.15,gaming,0
SYN-000544,2026-08-29 01:00:31.328310,CUST-0281,MERCH-084,11.2,gaming,0
SYN-000545,2026-08-26 13:10:31.328311,CUST-0373,MERCH-033,85.73,gaming,0
SYN-000546,2026-08-29 17:44:31.328311,CUST-0000,MERCH-006,102.35,digital,0
SYN-000547,2026-08-27 04:24:31.328312,CUST-0210,MERCH-043,17.46,retail,0
SYN-000548,2026-08-28 00:33:31.328313,CUST-0262,MERCH-090,65.64,digital,0
SYN-000549,2026-08-29 09:08:31.328314,CUST-0419,MERCH-063,10.89,groceries,0
SYN-000550,2026-08-28 01:43:31.328315,CUST-0331,MERCH-022,189.99,groceries,0
SYN-000551,2026-08-27 17:13:31.328315,CUST-0211,MERCH-057,5.41,travel,0
SYN-000552,2026-09-01 02:01:31.328316,CUST-0086,MERCH-019,8.05,groceries,0
SYN-000553,2026-08-30 23:35:31.328317,CUST-0152,MERCH-026,74.64,digital,0
SYN-000554,2026-08-27 20:18:31.328318,CUST-0349,MERCH-059,15.04,dining,0
SYN-000555,2026-08-31 16:12:31.328319,CUST-0186,MERCH-007,79.21,groceries,0
SYN-000556,2026-08-29 01:41:31.328320,CUST-0060,MERCH-066,12.6,digital,0
SYN-000557,2026-08-31 22:03:31.328320,CUST-0284,MERCH-001,38.83,dining,0
SYN-000558,2026-08-28 08:41:31.328321,CUST-0094,MERCH-021,10.04,dining,0
SYN-000559,2026-08-27 22:16:31.328323,CUST-0273,MERCH-069,18.62,gaming,0
SYN-000560,2026-08-30 21:13:31.328324,CUST-0040,MERCH-035,5.58,gaming,0
SYN-000561,2026-08-26 05:05:31.328324,CUST-0146,MERCH-023,19.15,groceries,0
SYN-000562,2026-08-31 16:14:31.328325,CUST-0245,MERCH-011,8.35,retail,0
SYN-000563,2026-08-28 11:02:31.328326,CUST-0131,MERCH-080,159.58,gaming,0
SYN-000564,2026-08-28 21:33:31.328327,CUST-0448,MERCH-021,14.58,groceries,0
SYN-000565,2026-08-26 02:14:31.328328,CUST-0296,MERCH-082,6.06,groceries,0
SYN-000566,2026-08-31 19:09:31.328329,CUST-0122,MERCH-072,267.887434606743,retail,1
SYN-000567,2026-08-26 17:03:31.328330,CUST-0142,MERCH-075,6.0,groceries,0
SYN-000568,2026-08-25 21:22:31.328330,CUST-0181,MERCH-095,48.28,digital,0
SYN-000569,2026-08-26 16:52:31.328331,CUST-0191,MERCH-094,11.5,retail,0
SYN-000570,2026-08-27 13:00:31.328332,CUST-0455,MERCH-080,19.34,digital,0
SYN-000571,2026-08-29 18:02:31.328333,CUST-0398,MERCH-022,16.61,dining,0
SYN-000572,2026-08-31 19:50:31.328334,CUST-0206,MERCH-073,15.58,retail,0
SYN-000573,2026-08-26 06:07:31.328334,CUST-0433,MERCH-062,364.45031772688617,dining,1
SYN-000574,2026-08-30 13:33:31.328335,CUST-0230,MERCH-029,128.39839395489733,gaming,1
SYN-000575,2026-08-27 14:15:31.328336,CUST-0021,MERCH-018,6.74,travel,0
SYN-000576,2026-08-30 07:48:31.328337,CUST-0401,MERCH-025,20.88,travel,0
SYN-000577,2026-08-31 11:44:31.328338,CUST-0079,MERCH-089,13.49,digital,0
SYN-000578,2026-08-28 04:06:31.328338,CUST-0129,MERCH-010,5.59,dining,0
SYN-000579,2026-08-30 17:11:31.328339,CUST-0291,MERCH-019,37.12,dining,0
SYN-000580,2026-08-29 01:33:31.328340,CUST-0275,MERCH-055,19.76,retail,0
SYN-000581,2026-08-29 20:08:31.328341,CUST-0399,MERCH-044,6.78,travel,0
SYN-000582,2026-08-26 13:29:31.328342,CUST-0322,MERCH-067,15.84,digital,0
SYN-000583,2026-08-28 14:17:31.328342,CUST-0375,MERCH-046,17.38,digital,0
SYN-000584,2026-08-29 18:46:31.328343,CUST-0413,MERCH-075,7.17,retail,0
SYN-000585,2026-08-29 10:46:31.328344,CUST-0054,MERCH-088,474.57,retail,0
SYN-000586,2026-08-29 09:05:31.328345,CUST-0065,MERCH-057,19.93,gaming,0
SYN-000587,2026-08-26 04:39:31.328346,CUST-0226,MERCH-009,96.6882553683041,digital,1
SYN-000588,2026-08-30 04:05:31.328347,CUST-0025,MERCH-021,229.72,retail,0
SYN-000589,2026-08-26 07:21:31.328347,CUST-0440,MERCH-070,31.71,gaming,0
SYN-000590,2026-08-28 03:35:31.328348,CUST-0252,MERCH-023,67.27,dining,0
SYN-000591,2026-08-26 17:47:31.328349,CUST-0196,MERCH-065,256.1387669788483,digital,1
SYN-000592,2026-08-26 10:28:31.328350,CUST-0129,MERCH-095,21.42,groceries,0
SYN-000593,2026-08-26 02:18:31.328351,CUST-0242,MERCH-084,8.54,travel,0
SYN-000594,2026-08-30 14:42:31.328352,CUST-0311,MERCH-060,39.21,travel,0
SYN-000595,2026-08-28 05:04:31.328353,CUST-0211,MERCH-006,127.57,groceries,0
SYN-000596,2026-09-01 09:30:31.328354,CUST-0189,MERCH-071,97.23,groceries,0
SYN-000597,2026-08-31 21:40:31.328355,CUST-0289,MERCH-037,5.99,dining,0
SYN-000598,2026-08-31 16:23:31.328355,CUST-0225,MERCH-020,128.97,digital,0
