age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
22,entrepreneur,single,primary,no,2859.03,yes,no,cellular,19,oct,2593,36,-1,26,success,no
85,services,married,secondary,no,1424.23,yes,no,unknown,15,feb,2826,16,-1,2,failure,no
82,admin.,divorced,primary,no,6552.83,yes,no,telephone,24,dec,3470,45,407,9,failure,no
35,housemaid,married,tertiary,no,-866.59,no,no,cellular,25,aug,1961,47,-1,23,other,no
39,unknown,divorced,primary,no,1628.0,yes,no,unknown,28,feb,3567,2,-1,15,failure,no
23,unemployed,single,unknown,no,-1537.17,yes,no,telephone,24,mar,3451,19,322,27,unknown,no
81,management,single,secondary,no,4214.18,no,no,cellular,15,feb,4008,28,-1,29,unknown,no
44,unknown,single,primary,no,2054.85,no,no,unknown,5,oct,2430,22,-1,3,success,no
54,self-employed,single,unknown,no,501.57,no,no,telephone,27,apr,4355,3,-1,37,failure,no
41,unknown,married,tertiary,no,2991.46,no,no,cellular,10,jun,2984,24,-1,47,success,no
23,self-employed,single,unknown,no,-367.45,no,no,cellular,18,may,2195,25,-1,35,unknown,no
33,management,divorced,unknown,no,2802.26,yes,no,unknown,4,aug,1348,7,-1,41,unknown,no
49,housemaid,single,unknown,no,1891.15,no,no,cellular,8,nov,4391,23,-1,15,unknown,no
28,unknown,married,tertiary,no,3114.53,no,no,unknown,1,jul,1205,35,-1,25,success,no
64,entrepreneur,married,tertiary,no,3407.54,no,no,unknown,10,mar,4826,21,-1,39,other,no
25,blue-collar,single,unknown,no,724.24,no,no,cellular,29,aug,4402,17,-1,27,other,no
19,blue-collar,married,primary,no,1083.48,yes,no,unknown,26,jul,1174,1,-1,19,success,no
50,entrepreneur,divorced,unknown,no,-3164.94,yes,no,telephone,29,may,3498,29,-1,10,unknown,yes
29,technician,divorced,primary,no,-242.83,no,no,telephone,30,jun,2165,39,-1,37,other,no
57,admin.,divorced,tertiary,no,654.24,no,no,cellular,26,may,2697,40,373,42,other,no
47,management,single,primary,no,608.32,yes,no,unknown,20,feb,2903,21,-1,33,failure,no
82,self-employed,single,tertiary,no,-317.27,no,no,cellular,25,sep,1310,27,-1,17,other,yes
50,services,single,secondary,no,4194.97,yes,no,unknown,7,sep,1996,20,-1,33,failure,no
51,student,married,tertiary,no,2431.78,yes,no,cellular,24,nov,253,20,96,29,failure,no
19,unemployed,divorced,primary,no,3595.58,yes,no,unknown,16,feb,2128,18,-1,18,unknown,no
83,management,divorced,secondary,no,2853.88,yes,no,telephone,5,may,1179,40,-1,24,other,no
88,blue-collar,married,tertiary,yes,911.7,no,no,unknown,29,jan,3799,23,-1,15,success,no
18,admin.,divorced,tertiary,no,4798.71,no,no,unknown,4,nov,3213,46,-1,45,failure,no
67,technician,divorced,tertiary,no,3851.17,yes,no,cellular,30,jun,1205,42,818,34,success,no
60,unemployed,divorced,tertiary,no,-2384.35,no,no,unknown,25,aug,1679,33,-1,32,success,no
59,unknown,divorced,unknown,no,-1713.78,yes,no,telephone,11,mar,372,34,554,21,other,no
76,entrepreneur,married,primary,yes,1699.22,no,no,telephone,28,jul,3225,12,-1,44,success,no
31,entrepreneur,single,unknown,no,4468.24,no,no,cellular,15,jun,1405,49,-1,13,failure,no
65,student,married,unknown,no,2674.53,yes,no,cellular,19,may,1024,13,-1,49,success,no
44,blue-collar,married,secondary,no,2311.95,no,no,cellular,28,nov,3387,10,-1,32,success,no
64,unknown,divorced,unknown,no,536.95,yes,no,cellular,29,jul,3314,43,-1,26,other,no
31,blue-collar,single,unknown,no,-2138.2,no,no,telephone,19,aug,3521,9,-1,29,other,no
25,student,single,primary,no,331.66,yes,no,unknown,2,sep,1808,36,-1,25,unknown,no
36,entrepreneur,divorced,tertiary,no,4194.31,yes,no,unknown,11,jun,1390,42,-1,34,failure,no
47,management,divorced,unknown,no,2341.3,yes,yes,telephone,21,aug,1899,20,-1,34,unknown,no
63,technician,single,tertiary,no,3750.98,yes,no,unknown,27,mar,660,18,422,35,success,no
54,unknown,married,tertiary,no,1589.65,no,no,telephone,9,oct,427,46,-1,42,success,no
79,blue-collar,single,primary,no,874.97,yes,no,telephone,11,sep,1129,28,-1,47,success,no
45,housemaid,divorced,unknown,no,346.65,yes,no,unknown,1,feb,4965,17,637,18,success,no
64,management,divorced,tertiary,no,304.74,yes,no,cellular,11,jan,3172,48,-1,6,other,no
93,self-employed,single,tertiary,no,3735.26,yes,no,telephone,22,apr,4676,42,-1,40,unknown,no
45,services,divorced,tertiary,no,-843.25,yes,no,unknown,27,nov,2605,37,-1,49,unknown,no
31,student,single,primary,no,-911.51,no,no,unknown,26,jun,2882,32,-1,39,other,no
64,admin.,divorced,unknown,no,1513.07,yes,no,unknown,3,mar,4749,16,-1,38,failure,no
91,management,married,primary,no,410.33,yes,no,unknown,2,jun,4145,28,706,11,failure,no
30,entrepreneur,single,tertiary,no,1302.73,no,no,cellular,5,jul,1967,32,-1,17,success,yes
87,blue-collar,married,unknown,yes,-2995.28,no,no,unknown,2,jul,803,15,-1,14,success,no
39,management,married,secondary,no,-452.83,no,no,cellular,10,aug,3832,36,-1,48,other,no
91,unemployed,single,primary,no,2949.62,no,yes,telephone,9,nov,4331,10,-1,44,unknown,no
89,admin.,single,tertiary,no,7798.64,no,no,telephone,9,jan,1897,9,624,22,other,no
56,services,single,primary,no,3756.0,yes,no,telephone,1,jun,4127,11,-1,44,other,no
49,unknown,married,unknown,no,753.98,no,no,telephone,2,aug,375,26,640,6,unknown,no
72,admin.,married,secondary,no,2852.96,no,no,cellular,13,may,986,27,-1,22,other,yes
58,blue-collar,single,secondary,no,4294.06,no,no,cellular,28,jun,4310,11,-1,7,other,no
75,housemaid,married,unknown,no,1131.5,no,no,telephone,30,mar,4640,33,-1,44,unknown,yes
18,housemaid,single,unknown,no,-1258.1,yes,no,unknown,30,jun,4450,35,-1,47,other,no
76,management,single,secondary,no,-1268.96,yes,no,cellular,7,jul,216,20,-1,29,unknown,no
82,management,divorced,primary,no,3402.28,no,no,cellular,9,jul,1847,25,-1,9,failure,no
33,management,single,unknown,no,-2688.32,yes,no,cellular,17,jun,4274,23,-1,45,other,yes
56,housemaid,divorced,tertiary,no,-38.91,yes,no,telephone,2,oct,2514,2,-1,29,failure,no
73,entrepreneur,single,primary,no,-232.45,no,no,cellular,26,jun,746,43,-1,30,other,yes
44,self-employed,divorced,secondary,no,290.32,no,no,unknown,26,apr,3658,45,-1,30,success,no
30,student,married,unknown,no,1023.38,no,no,telephone,15,oct,955,31,857,15,failure,no
34,unknown,single,secondary,no,-13.51,no,no,unknown,29,apr,2492,24,-1,41,unknown,no
92,retired,married,primary,no,-1564.7,yes,no,cellular,9,nov,2513,20,-1,21,other,no
57,retired,married,unknown,no,2071.36,no,yes,cellular,10,dec,4811,12,-1,14,unknown,no
37,housemaid,married,unknown,no,7762.66,no,no,telephone,2,jan,15,22,-1,5,success,no
86,services,married,unknown,no,176.3,no,no,telephone,26,jan,3080,11,-1,25,unknown,no
39,unemployed,divorced,unknown,no,-2651.53,yes,no,telephone,24,jul,3519,4,713,43,other,no
28,technician,married,primary,no,-4213.65,yes,yes,cellular,11,dec,2222,33,-1,21,other,no
34,unemployed,married,unknown,no,-970.2,no,yes,unknown,4,jan,441,7,-1,29,failure,no
89,student,married,primary,no,1648.27,yes,no,cellular,19,sep,1934,20,706,27,unknown,no
68,services,married,unknown,yes,-2147.61,yes,no,telephone,30,jul,4514,27,348,39,failure,yes
53,management,married,unknown,no,-5064.74,yes,no,unknown,6,feb,842,37,-1,30,failure,yes
77,unemployed,divorced,primary,no,4131.38,yes,no,telephone,16,jan,1433,26,-1,0,other,no
76,retired,divorced,tertiary,no,-2321.34,yes,yes,unknown,27,aug,3495,48,-1,42,other,no
68,services,married,tertiary,no,719.87,yes,no,cellular,27,dec,2485,7,-1,46,unknown,no
93,technician,single,unknown,no,-2214.0,yes,no,cellular,5,dec,2881,18,-1,25,success,no
31,retired,divorced,secondary,no,1055.58,yes,no,cellular,9,nov,417,48,-1,2,other,no
75,blue-collar,married,tertiary,no,-2350.42,yes,no,unknown,28,mar,3763,26,849,6,failure,no
41,blue-collar,single,secondary,no,-2553.97,no,no,cellular,17,apr,4697,5,-1,38,other,no
88,management,married,secondary,yes,160.11,no,no,telephone,29,jun,853,49,-1,39,success,no
45,services,divorced,secondary,no,7411.17,yes,no,unknown,5,jun,2787,13,-1,16,failure,no
26,technician,married,tertiary,no,-510.67,yes,no,unknown,8,feb,1889,46,710,24,failure,no
66,technician,single,tertiary,no,-2179.52,yes,no,telephone,9,apr,3786,30,-1,45,other,no
79,unemployed,single,primary,no,4620.89,no,no,telephone,14,aug,2141,36,-1,21,failure,no
74,housemaid,single,unknown,no,-2547.25,no,no,telephone,9,sep,864,11,-1,47,unknown,no
94,entrepreneur,divorced,primary,no,2917.71,no,no,unknown,29,dec,3869,24,-1,18,other,no
20,management,married,unknown,no,3965.43,no,no,telephone,22,jun,2551,43,650,48,failure,no
22,unknown,single,secondary,no,-1167.7,yes,no,cellular,16,jul,456,18,-1,40,other,no
27,services,divorced,unknown,no,-329.46,yes,no,unknown,6,mar,3034,12,-1,0,failure,no
20,unknown,divorced,secondary,no,1563.38,no,no,cellular,3,apr,2319,36,-1,36,other,no
78,management,married,unknown,no,-1883.82,yes,no,unknown,21,oct,1006,36,-1,29,success,no
81,admin.,single,unknown,no,312.83,yes,no,telephone,30,jul,817,7,-1,25,success,no
19,unemployed,single,unknown,no,2347.84,no,yes,cellular,23,may,2428,7,-1,1,success,yes
67,entrepreneur,divorced,secondary,no,2332.07,no,no,cellular,25,aug,2929,12,-1,41,success,no
61,blue-collar,divorced,unknown,no,-2538.36,yes,no,unknown,6,jan,1491,42,-1,33,success,no
49,management,married,primary,no,1197.19,no,no,telephone,23,feb,3715,2,-1,46,other,no
26,student,single,unknown,no,4280.15,yes,no,telephone,17,mar,1978,40,630,4,unknown,no
66,management,single,tertiary,no,948.7,no,no,unknown,17,apr,2826,11,-1,22,success,no
33,unemployed,divorced,secondary,no,-1842.73,yes,no,unknown,30,apr,1925,40,-1,39,success,no
43,entrepreneur,married,unknown,no,1370.17,yes,no,telephone,4,nov,206,11,-1,37,other,no
56,services,single,tertiary,no,233.63,no,no,unknown,29,feb,3944,9,-1,8,success,no
26,unemployed,married,tertiary,no,-3159.05,yes,no,unknown,28,oct,2444,18,-1,38,unknown,no
46,services,married,tertiary,no,-1038.78,yes,no,telephone,12,jul,1162,27,-1,43,unknown,no
62,retired,married,secondary,no,3447.49,yes,no,unknown,25,aug,4502,27,-1,31,failure,no
88,unemployed,divorced,tertiary,no,4504.02,yes,no,unknown,8,aug,2051,1,-1,11,unknown,no
75,technician,married,primary,no,-252.33,yes,no,cellular,4,jan,2236,25,-1,25,success,no
33,retired,divorced,primary,no,-487.96,no,no,telephone,16,jan,942,46,-1,31,success,no
27,student,married,tertiary,no,2918.42,yes,yes,telephone,20,sep,1104,22,-1,12,success,no
38,housemaid,divorced,primary,no,5043.88,yes,yes,telephone,14,may,754,40,-1,13,success,no
92,retired,divorced,primary,no,-1754.82,no,no,unknown,21,jul,2878,38,797,3,success,no
64,unemployed,single,primary,no,2450.55,no,no,telephone,27,nov,4999,18,-1,13,success,no
32,entrepreneur,divorced,secondary,no,2730.42,no,no,unknown,1,aug,2029,24,-1,34,unknown,no
20,services,single,unknown,no,-601.85,no,no,unknown,7,jan,1514,5,-1,32,unknown,no
29,admin.,married,secondary,no,6171.47,yes,yes,unknown,2,nov,4457,41,81,12,success,no
59,admin.,married,tertiary,no,1484.17,no,yes,telephone,9,jan,4332,31,-1,42,other,yes
26,retired,married,unknown,no,6329.88,yes,no,telephone,12,oct,4468,7,-1,6,failure,no
51,entrepreneur,divorced,unknown,yes,7922.23,yes,no,cellular,22,oct,2561,19,-1,45,unknown,no
83,unknown,divorced,primary,no,92.43,no,no,unknown,7,aug,3616,4,-1,8,other,no
63,unknown,married,primary,no,869.57,no,no,telephone,23,aug,3494,6,879,32,failure,no
38,services,single,tertiary,no,7413.07,no,no,unknown,3,oct,712,25,-1,20,other,yes
24,unemployed,married,tertiary,no,1067.1,no,no,telephone,9,jul,3364,29,-1,5,failure,no
73,technician,divorced,primary,no,4300.65,yes,no,unknown,27,dec,2792,40,-1,40,success,no
27,housemaid,married,unknown,no,-323.12,no,no,cellular,17,aug,3521,22,-1,3,failure,yes
59,self-employed,single,tertiary,no,-2912.52,no,yes,unknown,20,may,3814,32,47,19,unknown,no
90,services,divorced,unknown,no,-2281.72,yes,no,cellular,1,aug,1086,15,-1,17,failure,yes
81,technician,single,tertiary,no,2423.11,yes,no,telephone,17,oct,3444,29,661,22,unknown,no
23,unemployed,divorced,primary,no,1735.02,yes,no,unknown,16,dec,2969,12,-1,16,other,no
63,admin.,divorced,tertiary,no,1180.35,no,yes,unknown,10,may,702,29,741,37,failure,no
46,technician,married,secondary,no,2927.11,yes,no,cellular,16,sep,142,13,-1,32,unknown,no
75,services,divorced,unknown,no,1273.02,no,no,cellular,25,apr,2689,9,45,43,success,no
32,unemployed,divorced,unknown,no,1440.47,yes,no,telephone,13,feb,2907,27,384,16,other,no
18,technician,single,unknown,no,-3059.67,yes,no,unknown,24,apr,2104,2,796,7,success,no
59,retired,divorced,unknown,no,2536.16,yes,no,unknown,27,nov,2292,38,-1,22,unknown,yes
91,blue-collar,married,tertiary,yes,2663.66,yes,yes,unknown,2,sep,4991,4,-1,28,success,no
28,services,divorced,secondary,no,1939.56,yes,yes,telephone,2,apr,373,44,-1,36,other,yes
94,self-employed,married,unknown,no,-1387.06,no,no,telephone,7,jun,3025,39,-1,33,failure,no
66,services,single,unknown,no,2621.35,yes,no,cellular,30,jul,4594,30,-1,33,unknown,no
47,self-employed,single,secondary,no,566.7,yes,no,unknown,21,apr,1459,16,312,4,unknown,no
87,student,married,primary,yes,2068.79,yes,no,unknown,24,nov,704,27,-1,9,failure,no
43,student,divorced,tertiary,no,8044.14,yes,no,unknown,25,jan,238,13,-1,27,unknown,no
28,student,divorced,unknown,no,1092.36,no,no,unknown,9,mar,4563,38,-1,23,success,no
28,unemployed,divorced,primary,no,3023.68,yes,no,cellular,29,nov,2249,2,-1,13,unknown,no
35,entrepreneur,married,secondary,no,5183.25,yes,no,cellular,30,aug,3869,15,-1,7,success,yes
44,unknown,single,tertiary,no,2671.22,no,no,unknown,9,jul,3235,15,569,32,unknown,no
27,entrepreneur,single,tertiary,no,3756.85,no,no,cellular,26,jun,3664,33,-1,39,other,yes
48,technician,single,unknown,no,3521.83,yes,no,telephone,25,feb,1791,33,-1,10,unknown,no
90,technician,divorced,secondary,no,961.64,yes,no,cellular,23,apr,4063,30,-1,29,unknown,no
75,student,single,unknown,no,5243.67,yes,no,cellular,1,aug,3114,29,698,40,failure,no
31,housemaid,divorced,primary,no,6169.12,no,no,cellular,2,oct,445,34,-1,14,success,no
76,admin.,divorced,primary,no,581.47,no,yes,unknown,11,jan,3655,47,-1,12,success,no
69,admin.,single,unknown,no,-555.44,yes,no,unknown,1,jan,414,6,-1,6,other,no
46,retired,single,primary,no,-3097.45,no,yes,telephone,3,oct,3884,1,-1,29,unknown,no
57,student,married,unknown,no,1403.71,no,no,unknown,13,jan,1854,48,782,20,other,no
73,unemployed,single,secondary,no,5211.77,yes,no,unknown,24,sep,4576,36,-1,2,unknown,no
32,unemployed,single,unknown,no,-801.13,yes,no,unknown,9,aug,3957,36,-1,39,failure,no
42,blue-collar,divorced,tertiary,no,-2844.41,yes,no,unknown,10,jun,3506,16,-1,35,success,no
31,housemaid,single,primary,no,1793.8,no,no,cellular,6,oct,3521,28,-1,13,other,no
68,housemaid,divorced,primary,no,1494.9,no,no,cellular,7,oct,2396,3,390,1,unknown,no
87,blue-collar,divorced,tertiary,no,4160.33,yes,no,telephone,26,feb,1544,6,-1,4,failure,yes
32,self-employed,divorced,tertiary,no,-5162.13,yes,no,telephone,26,dec,4240,22,-1,8,unknown,no
90,housemaid,single,tertiary,no,-1710.64,yes,no,telephone,5,sep,2929,22,-1,14,unknown,no
63,retired,divorced,unknown,no,4739.32,no,no,cellular,11,aug,4671,11,-1,17,failure,yes
32,housemaid,divorced,unknown,no,588.58,no,no,cellular,10,mar,314,4,-1,49,failure,no
33,entrepreneur,married,primary,no,360.85,yes,no,telephone,4,aug,925,37,-1,42,other,no
50,unemployed,divorced,primary,no,4664.93,yes,yes,unknown,16,jun,1791,5,-1,26,other,no
60,technician,divorced,unknown,no,630.37,no,no,cellular,11,aug,3696,10,298,14,failure,no
53,self-employed,divorced,tertiary,no,988.03,no,no,unknown,25,oct,263,6,209,30,unknown,no
77,management,divorced,tertiary,no,4360.95,no,no,telephone,5,mar,2612,46,-1,17,failure,no
26,unemployed,divorced,secondary,no,617.23,no,no,unknown,4,oct,331,29,-1,11,success,no
19,student,divorced,unknown,no,3555.43,yes,no,unknown,7,feb,3587,26,-1,11,failure,no
88,unknown,single,secondary,no,1368.13,yes,no,telephone,23,jun,1073,13,-1,5,other,no
45,entrepreneur,married,secondary,no,60.67,no,no,cellular,12,nov,4957,23,-1,3,unknown,no
55,retired,divorced,unknown,no,1243.66,no,no,cellular,12,dec,4555,34,895,49,success,no
89,unknown,single,tertiary,no,1997.84,no,no,cellular,16,jul,925,8,-1,25,other,no
26,entrepreneur,divorced,unknown,no,54.13,no,no,cellular,18,apr,4671,27,-1,22,other,no
65,unemployed,divorced,primary,no,-1806.59,yes,no,cellular,1,jan,3662,8,-1,14,other,no
66,blue-collar,divorced,secondary,no,-4009.11,yes,no,telephone,9,apr,3612,21,-1,10,failure,no
89,unknown,married,tertiary,no,4583.75,yes,no,cellular,3,nov,3430,12,-1,29,other,no
79,services,single,unknown,no,-3468.25,no,yes,telephone,10,jul,2206,11,-1,4,other,no
66,blue-collar,divorced,primary,no,6419.59,yes,no,unknown,11,may,2142,48,-1,48,other,no
64,management,married,tertiary,no,5536.59,yes,no,unknown,14,sep,913,47,-1,26,failure,no
93,entrepreneur,single,primary,no,3072.57,no,yes,unknown,8,feb,1146,21,-1,43,failure,no
66,unemployed,divorced,unknown,no,4221.94,no,no,cellular,16,jan,303,37,-1,44,success,no
50,self-employed,single,tertiary,no,1767.48,no,no,cellular,16,jun,707,13,-1,18,success,no
25,unemployed,single,secondary,no,-1325.03,yes,no,unknown,29,apr,3317,36,-1,30,other,no
92,housemaid,divorced,secondary,no,526.13,no,no,unknown,10,feb,4718,37,-1,18,failure,yes
87,blue-collar,divorced,tertiary,no,3093.7,no,yes,unknown,25,may,4117,25,-1,43,other,no
24,admin.,single,unknown,no,-7096.02,no,no,unknown,6,aug,3691,36,-1,14,unknown,no
60,housemaid,single,primary,no,2512.78,no,no,cellular,27,oct,2693,27,-1,13,failure,no
84,technician,single,tertiary,no,-471.45,yes,yes,telephone,28,jun,3625,39,-1,44,other,no
52,student,married,tertiary,no,321.81,yes,no,telephone,25,nov,4908,35,-1,12,failure,no
91,services,divorced,secondary,no,4033.43,yes,no,telephone,8,jul,55,25,145,18,failure,no
29,technician,single,secondary,no,-2609.72,yes,no,unknown,24,nov,4415,43,987,39,unknown,no
29,student,single,unknown,no,1916.4,no,no,unknown,21,may,4926,42,-1,26,failure,no
94,blue-collar,single,secondary,no,1541.35,yes,no,unknown,11,mar,479,17,-1,14,other,no
51,management,single,unknown,no,4648.52,no,yes,unknown,21,aug,1576,44,-1,47,other,yes
61,services,single,primary,no,-3621.64,yes,no,telephone,4,jan,4668,31,497,24,unknown,no
24,entrepreneur,divorced,unknown,no,1110.78,yes,no,cellular,18,may,2071,10,-1,44,other,no
33,admin.,single,unknown,no,-4487.6,yes,yes,cellular,13,feb,4566,37,-1,7,unknown,no
92,self-employed,divorced,secondary,no,-1481.39,yes,no,cellular,9,dec,1493,8,-1,5,other,no
38,services,divorced,tertiary,no,3002.7,yes,no,telephone,19,aug,2755,9,-1,28,other,no
72,blue-collar,single,unknown,no,-19.75,no,no,unknown,8,jun,4279,42,-1,17,unknown,no
31,technician,single,secondary,no,431.34,no,no,cellular,21,jan,4197,9,-1,27,unknown,no
90,services,single,secondary,no,-348.42,yes,no,cellular,23,aug,1428,42,-1,34,success,no
67,technician,single,unknown,no,566.09,yes,no,cellular,12,feb,2642,17,-1,30,success,no
21,admin.,divorced,unknown,no,-418.42,no,no,cellular,11,feb,4830,18,-1,35,success,no
30,admin.,single,primary,no,-2414.2,no,no,telephone,29,sep,4900,20,-1,3,other,yes
31,student,divorced,secondary,no,-622.7,no,no,unknown,23,apr,95,49,-1,30,failure,yes
83,management,divorced,tertiary,no,120.94,yes,no,unknown,22,aug,2418,39,-1,41,other,no
69,student,divorced,primary,no,2730.91,no,yes,telephone,7,sep,4926,45,543,33,success,no
77,unemployed,divorced,primary,no,5409.68,yes,no,telephone,1,jan,2686,11,-1,22,unknown,no
24,services,single,secondary,no,3604.61,yes,no,telephone,15,mar,3126,16,-1,23,failure,no
65,technician,married,tertiary,no,1729.71,yes,no,unknown,25,jul,2477,21,-1,42,success,no
54,housemaid,married,unknown,no,-1161.95,no,no,telephone,6,jul,403,15,-1,24,unknown,no
89,technician,married,primary,no,2866.26,yes,no,telephone,28,nov,4781,46,-1,16,failure,no
88,services,married,primary,no,-772.01,no,yes,unknown,4,jan,4947,4,-1,41,other,no
